"year","measure","category","level","cost_value","institution"
"1986","inf","board","4yr",4028.91616949159,"all_institutions"
"1986","inf","board","2yr",3674.7762513353,"all_institutions"
"1987","raw","total","total",5494.48107432604,"all_institutions"
"1987","raw","total","4yr",6272.34442084364,"all_institutions"
"1987","raw","total","2yr",3262.97561763437,"all_institutions"
"1987","raw","tuition","total",2458.01600712505,"all_institutions"
"1987","raw","tuition","4yr",3200.84073153099,"all_institutions"
"1987","raw","tuition","2yr",809.207474392072,"all_institutions"
"1987","raw","dorm","total",1487.62961223484,"all_institutions"
"1987","raw","dorm","4yr",1516.23367115475,"all_institutions"
"1987","raw","dorm","2yr",1017.10441028101,"all_institutions"
"1987","raw","board","total",1548.83545496615,"all_institutions"
"1987","raw","board","4yr",1555.27001815789,"all_institutions"
"1987","raw","board","2yr",1436.66373296129,"all_institutions"
"1987","inf","total","total",14214.3053534935,"all_institutions"
"1987","inf","total","4yr",16226.6495550882,"all_institutions"
"1987","inf","total","2yr",8441.36710321608,"all_institutions"
"1987","inf","tuition","total",6358.92445827309,"all_institutions"
"1987","inf","tuition","4yr",8280.62321635388,"all_institutions"
"1987","inf","tuition","2yr",2093.43193283255,"all_institutions"
"1987","inf","dorm","total",3848.52022878229,"all_institutions"
"1987","inf","dorm","4yr",3922.51936033573,"all_institutions"
"1987","inf","dorm","2yr",2631.26443945256,"all_institutions"
"1987","inf","board","total",4006.86066643816,"all_institutions"
"1987","inf","board","4yr",4023.50697839858,"all_institutions"
"1987","inf","board","2yr",3716.67073093097,"all_institutions"
"1988","raw","total","total",5868.55285846906,"all_institutions"
"1988","raw","total","4yr",6725.42611528266,"all_institutions"
"1988","raw","total","2yr",3572.93361860749,"all_institutions"
"1988","raw","tuition","total",2657.57690589819,"all_institutions"
"1988","raw","tuition","4yr",3472.20258630715,"all_institutions"
"1988","raw","tuition","2yr",979.445506119658,"all_institutions"
"1988","raw","dorm","total",1574.57870843957,"all_institutions"
"1988","raw","dorm","4yr",1608.75054495855,"all_institutions"
"1988","raw","dorm","2yr",1084.64543077381,"all_institutions"
"1988","raw","board","total",1636.3972441313,"all_institutions"
"1988","raw","board","4yr",1644.47298401696,"all_institutions"
"1988","raw","board","2yr",1508.84268171402,"all_institutions"
"1988","inf","total","total",14511.8263861501,"all_institutions"
"1988","inf","total","4yr",16630.7126325045,"all_institutions"
"1988","inf","total","2yr",8835.19218671518,"all_institutions"
"1988","inf","tuition","total",6571.68736421627,"all_institutions"
"1988","inf","tuition","4yr",8586.10330778812,"all_institutions"
"1988","inf","tuition","2yr",2421.98434303807,"all_institutions"
"1988","inf","dorm","total",3893.63671066335,"all_institutions"
"1988","inf","dorm","4yr",3978.13722907372,"all_institutions"
"1988","inf","dorm","2yr",2682.1239514279,"all_institutions"
"1988","inf","board","total",4046.50231127046,"all_institutions"
"1988","inf","board","4yr",4066.47209564264,"all_institutions"
"1988","inf","board","2yr",3731.08389224921,"all_institutions"
"1989","raw","total","total",6207.21903088995,"all_institutions"
"1989","raw","total","4yr",7211.5609028029,"all_institutions"
"1989","raw","total","2yr",3704.94375737292,"all_institutions"
"1989","raw","tuition","total",2839.24066898208,"all_institutions"
"1989","raw","tuition","4yr",3800.18580153058,"all_institutions"
"1989","raw","tuition","2yr",977.797577752337,"all_institutions"
"1989","raw","dorm","total",1637.91068499292,"all_institutions"
"1989","raw","dorm","4yr",1674.66198841369,"all_institutions"
"1989","raw","dorm","2yr",1104.72595330893,"all_institutions"
"1989","raw","board","total",1730.06767691495,"all_institutions"
"1989","raw","board","4yr",1736.71311285863,"all_institutions"
"1989","raw","board","2yr",1622.42022631165,"all_institutions"
"1989","inf","total","total",14650.2101616244,"all_institutions"
"1989","inf","total","4yr",17020.6468135971,"all_institutions"
"1989","inf","total","2yr",8744.36755210319,"all_institutions"
"1989","inf","tuition","total",6701.14463385623,"all_institutions"
"1989","inf","tuition","4yr",8969.15677835551,"all_institutions"
"1989","inf","tuition","2yr",2307.78710052143,"all_institutions"
"1989","inf","dorm","total",3865.77880395434,"all_institutions"
"1989","inf","dorm","4yr",3952.518826523,"all_institutions"
"1989","inf","dorm","2yr",2607.36205802234,"all_institutions"
"1989","inf","board","total",4083.28672381381,"all_institutions"
"1989","inf","board","4yr",4098.97120871856,"all_institutions"
"1989","inf","board","2yr",3829.21839355942,"all_institutions"
"1990","raw","total","total",6561.67818281573,"all_institutions"
"1990","raw","total","4yr",7601.57168422943,"all_institutions"
"1990","raw","total","2yr",3930.34724186548,"all_institutions"
"1990","raw","tuition","total",3016.25731603884,"all_institutions"
"1990","raw","tuition","4yr",4008.92697948378,"all_institutions"
"1990","raw","tuition","2yr",1087.47648420377,"all_institutions"
"1990","raw","dorm","total",1743.25773295943,"all_institutions"
"1990","raw","dorm","4yr",1781.82972243102,"all_institutions"
"1990","raw","dorm","2yr",1182.42459224707,"all_institutions"
"1990","raw","board","total",1802.16313381745,"all_institutions"
"1990","raw","board","4yr",1810.81498231463,"all_institutions"
"1990","raw","board","2yr",1660.44616541464,"all_institutions"
"1990","inf","total","total",14683.9947595685,"all_institutions"
"1990","inf","total","4yr",17011.1114361007,"all_institutions"
"1990","inf","total","2yr",8795.49357571075,"all_institutions"
"1990","inf","tuition","total",6749.90534254128,"all_institutions"
"1990","inf","tuition","4yr",8971.34256178526,"all_institutions"
"1990","inf","tuition","2yr",2433.59984295203,"all_institutions"
"1990","inf","dorm","total",3901.13423763934,"all_institutions"
"1990","inf","dorm","4yr",3987.45223061106,"all_institutions"
"1990","inf","dorm","2yr",2646.07864518742,"all_institutions"
"1990","inf","board","total",4032.95517938786,"all_institutions"
"1990","inf","board","4yr",4052.31664370438,"all_institutions"
"1990","inf","board","2yr",3715.81508757131,"all_institutions"
"1991","raw","total","total",7077.05221487786,"all_institutions"
"1991","raw","total","4yr",8237.74660495843,"all_institutions"
"1991","raw","total","2yr",4092.04196905392,"all_institutions"
"1991","raw","tuition","total",3285.50238537187,"all_institutions"
"1991","raw","tuition","4yr",4385.33077168954,"all_institutions"
"1991","raw","tuition","2yr",1189.1928715439,"all_institutions"
"1991","raw","dorm","total",1873.97806017633,"all_institutions"
"1991","raw","dorm","4yr",1921.09552734482,"all_institutions"
"1991","raw","dorm","2yr",1210.42944913796,"all_institutions"
"1991","raw","board","total",1917.57176932966,"all_institutions"
"1991","raw","board","4yr",1931.32030592407,"all_institutions"
"1991","raw","board","2yr",1692.41964837206,"all_institutions"
"1991","inf","total","total",15345.6123597453,"all_institutions"
"1991","inf","total","4yr",17862.4181762776,"all_institutions"
"1991","inf","total","2yr",8873.02903953406,"all_institutions"
"1991","inf","tuition","total",7124.15911061711,"all_institutions"
"1991","inf","tuition","4yr",9508.98538661858,"all_institutions"
"1991","inf","tuition","2yr",2578.60084588905,"all_institutions"
"1991","inf","dorm","total",4063.46314948442,"all_institutions"
"1991","inf","dorm","4yr",4165.63088325083,"all_institutions"
"1991","inf","dorm","2yr",2624.64943754999,"all_institutions"
"1991","inf","board","total",4157.99009964372,"all_institutions"
"1991","inf","board","4yr",4187.80190640814,"all_institutions"
"1991","inf","board","2yr",3669.77875609502,"all_institutions"
"1992","raw","total","total",7452.44259142644,"all_institutions"
"1992","raw","total","4yr",8757.58790292593,"all_institutions"
"1992","raw","total","2yr",4207.4493556987,"all_institutions"
"1992","raw","tuition","total",3517.1454601579,"all_institutions"
"1992","raw","tuition","4yr",4751.94340159906,"all_institutions"
"1992","raw","tuition","2yr",1275.65934927319,"all_institutions"
"1992","raw","dorm","total",1938.80884511637,"all_institutions"
"1992","raw","dorm","4yr",1990.93613857615,"all_institutions"
"1992","raw","dorm","2yr",1240.08682078627,"all_institutions"
"1992","raw","board","total",1996.48828615217,"all_institutions"
"1992","raw","board","4yr",2014.70836275072,"all_institutions"
"1992","raw","board","2yr",1691.70318563924,"all_institutions"
"1992","inf","total","total",15670.1298580013,"all_institutions"
"1992","inf","total","4yr",18414.4376824301,"all_institutions"
"1992","inf","total","2yr",8846.93534581698,"all_institutions"
"1992","inf","tuition","total",7395.44456921536,"all_institutions"
"1992","inf","tuition","4yr",9991.8341224923,"all_institutions"
"1992","inf","tuition","2yr",2682.30817110638,"all_institutions"
"1992","inf","dorm","total",4076.70183300263,"all_institutions"
"1992","inf","dorm","4yr",4186.30904535479,"all_institutions"
"1992","inf","dorm","2yr",2607.5103938771,"all_institutions"
"1992","inf","board","total",4197.98345578328,"all_institutions"
"1992","inf","board","4yr",4236.29451458305,"all_institutions"
"1992","inf","board","2yr",3557.1167808335,"all_institutions"
"1993","raw","total","total",7931.26467136256,"all_institutions"
"1993","raw","total","4yr",9296.34206025695,"all_institutions"
"1993","raw","total","2yr",4448.73246836689,"all_institutions"
"1993","raw","tuition","total",3827.24856485265,"all_institutions"
"1993","raw","tuition","4yr",5119.05171962992,"all_institutions"
"1993","raw","tuition","2yr",1398.70235076341,"all_institutions"
"1993","raw","dorm","total",2057.07836458541,"all_institutions"
"1993","raw","dorm","4yr",2110.61033738184,"all_institutions"
"1993","raw","dorm","2yr",1332.18130895528,"all_institutions"
"1993","raw","board","total",2046.93774192449,"all_institutions"
"1993","raw","board","4yr",2066.68000324519,"all_institutions"
"1993","raw","board","2yr",1717.8488086482,"all_institutions"
"1993","inf","total","total",16255.8461262185,"all_institutions"
"1993","inf","total","4yr",19053.6960157034,"all_institutions"
"1993","inf","total","2yr",9118.08059105665,"all_institutions"
"1993","inf","tuition","total",7844.29297658868,"all_institutions"
"1993","inf","tuition","4yr",10491.9606789723,"all_institutions"
"1993","inf","tuition","2yr",2866.76729784179,"all_institutions"
"1993","inf","dorm","total",4216.16863764665,"all_institutions"
"1993","inf","dorm","4yr",4325.8872700047,"all_institutions"
"1993","inf","dorm","2yr",2730.42639073612,"all_institutions"
"1993","inf","board","total",4195.38451198316,"all_institutions"
"1993","inf","board","4yr",4235.8480667264,"all_institutions"
"1993","inf","board","2yr",3520.88690247874,"all_institutions"
"1994","raw","total","total",8305.51436329503,"all_institutions"
"1994","raw","total","4yr",9727.94202211267,"all_institutions"
"1994","raw","total","2yr",4633.30166026898,"all_institutions"
"1994","raw","tuition","total",4044.47306124079,"all_institutions"
"1994","raw","tuition","4yr",5390.86931050523,"all_institutions"
"1994","raw","tuition","2yr",1487.61717455237,"all_institutions"
"1994","raw","dorm","total",2145.32394232158,"all_institutions"
"1994","raw","dorm","4yr",2199.50200879628,"all_institutions"
"1994","raw","dorm","2yr",1395.94262500261,"all_institutions"
"1994","raw","board","total",2115.71735973266,"all_institutions"
"1994","raw","board","4yr",2137.57070281117,"all_institutions"
"1994","raw","board","2yr",1749.741860714,"all_institutions"
"1994","inf","total","total",16548.5750223663,"all_institutions"
"1994","inf","total","4yr",19382.7343286051,"all_institutions"
"1994","inf","total","2yr",9231.76299171393,"all_institutions"
"1994","inf","tuition","total",8058.53351788434,"all_institutions"
"1994","inf","tuition","4yr",10741.2017267616,"all_institutions"
"1994","inf","tuition","2yr",2964.04814209168,"all_institutions"
"1994","inf","dorm","total",4274.51602078774,"all_institutions"
"1994","inf","dorm","4yr",4382.46475922898,"all_institutions"
"1994","inf","dorm","2yr",2781.38839406086,"all_institutions"
"1994","inf","board","total",4215.52548369423,"all_institutions"
"1994","inf","board","4yr",4259.06784261452,"all_institutions"
"1994","inf","board","2yr",3486.32645556138,"all_institutions"
"1995","raw","total","total",8800.35185836354,"all_institutions"
"1995","raw","total","4yr",10329.9454889084,"all_institutions"
"1995","raw","total","2yr",4724.87781546349,"all_institutions"
"1995","raw","tuition","total",4338.03678902213,"all_institutions"
"1995","raw","tuition","4yr",5785.91303804384,"all_institutions"
"1995","raw","tuition","2yr",1522.23744947185,"all_institutions"
"1995","raw","dorm","total",2263.79489395604,"all_institutions"
"1995","raw","dorm","4yr",2318.15004306713,"all_institutions"
"1995","raw","dorm","2yr",1472.83683519015,"all_institutions"
"1995","raw","board","total",2198.52017538537,"all_institutions"
"1995","raw","board","4yr",2225.88240779746,"all_institutions"
"1995","raw","board","2yr",1729.80353080149,"all_institutions"
"1995","inf","total","total",17070.1193959461,"all_institutions"
"1995","inf","total","4yr",20037.0855264953,"all_institutions"
"1995","inf","total","2yr",9164.88678399466,"all_institutions"
"1995","inf","tuition","total",8414.52786484206,"all_institutions"
"1995","inf","tuition","4yr",11222.9860764153,"all_institutions"
"1995","inf","tuition","2yr",2952.69728184447,"all_institutions"
"1995","inf","dorm","total",4391.10273653862,"all_institutions"
"1995","inf","dorm","4yr",4496.5358942173,"all_institutions"
"1995","inf","dorm","2yr",2856.87447866641,"all_institutions"
"1995","inf","board","total",4264.48879456546,"all_institutions"
"1995","inf","board","4yr",4317.56355586266,"all_institutions"
"1995","inf","board","2yr",3355.31502348377,"all_institutions"
"1996","raw","total","total",9205.78275342365,"all_institutions"
"1996","raw","total","4yr",10840.6650539831,"all_institutions"
"1996","raw","total","2yr",4895.17810769036,"all_institutions"
"1996","raw","tuition","total",4564.11965480435,"all_institutions"
"1996","raw","tuition","4yr",6118.45439714422,"all_institutions"
"1996","raw","tuition","2yr",1543.00767967521,"all_institutions"
"1996","raw","dorm","total",2365.36602353625,"all_institutions"
"1996","raw","dorm","4yr",2421.57253804204,"all_institutions"
"1996","raw","dorm","2yr",1522.48776093942,"all_institutions"
